Trial,Indicators,LSTM Units,Layers,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Dense Config,Dense Activation,RMSE,MAPE,R2,Accuracy,Profit Index
18,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.8,0.0001,64,60,30,150,"(16, 1)",Sigmoid,0.138633448422802,33.659404887692936,-0.6088220062195648,8.860759493670885,0.9603264679044278
19,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.6000000000000001,0.0001,64,60,30,150,"(25, 1)",ReLU,0.12165523187722084,26.2756477635429,-0.2388922249941985,16.455696202531644,0.5807708965289867
20,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",128,2,0.5,0.0001,32,60,30,100,"(25, 1)",Tanh,0.13000961415437912,29.730653242500416,-0.4148906755890973,7.59493670886076,0.6558383823639585
21,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.7,0.0001,64,60,30,150,"(25, 1)",Tanh,0.11879382942881113,26.095262826698125,-0.181298658103191,13.080168776371309,0.6816429193384896
22,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.7,0.0001,64,60,30,150,"(25, 1)",Tanh,0.11946725647366765,26.089411538925788,-0.1947298828483608,16.877637130801688,0.6075733767949597
23,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.8,0.0001,64,60,30,150,"(25, 1)",Tanh,0.12229474759692083,27.134672522158127,-0.251951646994365,13.080168776371309,0.7088305364332328
24,"20MA, 50MA, RSI, MACD, Lower_BB, CCI",32,2,0.6000000000000001,0.0001,64,60,30,150,"(25, 1)",Tanh,0.12056335207997751,26.478082435294965,-0.21675341683164184,15.611814345991561,0.689154394757553
0,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,3,0.5,0.0001,64,60,1,150,"(25, 1)",Tanh,0.045868728881705456,9.000649599357228,0.8515603666805575,32.5,0.6273799555122203
1,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.6000000000000001,0.0001,64,60,1,150,"(25, 1)",ReLU,0.049751267398562,9.735027754209703,0.8253676251104765,28.749999999999996,0.5223206736520759
2,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,2,0.8,0.0001,16,60,1,100,"(25, 1)",ReLU,0.03239517295133448,6.360447842848453,0.925958182896919,48.75,0.45714066997140174
3,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.6000000000000001,0.001,16,60,1,150,"(16, 1)",Sigmoid,0.052789666745119146,12.020767729211045,0.803386061275693,22.083333333333332,1.0
4,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,2,0.6000000000000001,0.0001,64,60,1,50,"(25, 1)",Sigmoid,0.07268638304416691,13.743663571909764,0.6272457708521957,25.416666666666664,0.4530325595693151
5,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,2,0.4,0.0001,16,60,1,100,"(16, 1)",Tanh,0.034020400453831326,6.868458473850926,0.9183426455518167,45.0,0.49064061479760324
6,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,2,0.2,0.0001,16,60,1,50,"(25, 1)",Sigmoid,0.06306624870429273,12.27587415551377,0.7193852721204614,29.166666666666668,0.6119883433482006
7,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.6000000000000001,0.0001,16,60,1,100,"(16, 1)",Tanh,0.04302675351357645,8.726558859243205,0.8693848300300764,34.166666666666664,0.4442747397149834
8,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.30000000000000004,0.0005,64,60,1,100,"(16, 1)",ReLU,0.0411066506737,8.232676583278598,0.8807823251320055,40.0,0.34032204555640544
9,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.8,0.001,32,60,1,150,"(25, 1)",Tanh,0.027937340682663542,5.8092465320814215,0.9449336120150024,49.583333333333336,0.327599768281335
10,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.8,0.001,32,60,1,150,"(25, 1)",Tanh,0.02543236494058563,4.803665435541579,0.954365850969883,64.16666666666667,0.6549396983606429
11,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.8,0.001,32,60,1,150,"(25, 1)",Tanh,0.026048452782079786,4.889070823441794,0.9521281371842655,62.5,1.2167420612426256
12,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.8,0.001,32,60,1,150,"(25, 1)",Tanh,0.030733942038911416,6.655050285282351,0.9333572363973317,43.75,0.5097732895198316
13,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.7,0.001,32,60,1,150,"(25, 1)",Tanh,0.021621389706847724,3.983470289188064,0.9670174923416708,71.66666666666667,0.7345446240220788
14,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.7,0.001,32,60,1,150,"(25, 1)",Tanh,0.030159286312348373,6.643200922357898,0.9358260778518701,44.583333333333336,0.4883681135029171
15,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.7,0.0005,32,60,1,150,"(25, 1)",Tanh,0.02572841976463343,4.810499478826142,0.9532972248091328,64.16666666666667,0.7675219520629757
16,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.7,0.001,32,60,1,50,"(25, 1)",Tanh,0.041239113941694536,8.14139711799177,0.8800127461564928,38.75,0.5393842920725729
17,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.5,0.001,32,60,1,150,"(25, 1)",Tanh,0.025129280690691643,4.698541202388435,0.9554470385085438,62.083333333333336,0.5909115915673838
18,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.4,0.001,32,60,1,150,"(16, 1)",Sigmoid,0.041318539552361436,9.617351476377904,0.8795501155449679,27.500000000000004,0.5094662632019491
19,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,3,0.5,0.0005,32,60,1,50,"(25, 1)",ReLU,0.043141621335234095,8.799530227782277,0.868686496732954,31.666666666666664,0.2958790571975693
20,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.5,0.001,32,60,1,150,"(25, 1)",Tanh,0.03713577655148175,7.563909582544251,0.9027025445636491,35.833333333333336,0.9829718293467847
21,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.7,0.001,32,60,1,150,"(25, 1)",Tanh,0.032589826851230554,7.192004191446371,0.925065714813238,41.66666666666667,0.4504542457147584
22,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.4,0.001,32,60,1,150,"(25, 1)",Tanh,0.02373774102582596,4.400689345899968,0.9602446814588506,66.66666666666666,0.8669933191835811
23,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.4,0.001,32,60,1,150,"(25, 1)",Tanh,0.030841517017188368,6.668723163501738,0.9328898937783517,44.166666666666664,0.4572472247733483
24,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.30000000000000004,0.001,32,60,1,150,"(25, 1)",Tanh,0.028660671191883428,6.161994875196306,0.9420452313965867,48.75,0.48017933238951765
0,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,3,0.4,0.001,64,60,30,150,"(25, 1)",Tanh,0.10927425956657158,23.269776014315514,0.00044271073293633556,12.658227848101266,0.9730464041734571
1,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,2,0.5,0.0005,64,60,30,50,"(25, 1)",Sigmoid,0.1407669910334532,30.698175159587365,-0.6587219839175327,16.877637130801688,0.5628084940201222
2,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.8,0.001,16,60,30,150,"(25, 1)",ReLU,0.19610145919244462,45.34220333864043,-2.2190935380683796,11.814345991561181,0.6470141739264696
3,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,3,0.6000000000000001,0.0005,32,60,30,50,"(25, 1)",ReLU,0.1440257543421974,31.622007857572964,-0.7364099382369129,18.143459915611814,0.4463960752849107
4,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,3,0.8,0.0005,32,60,30,50,"(16, 1)",Tanh,0.15904090425880138,36.67391769360606,-1.1173352040075866,11.814345991561181,0.7558845965104461
5,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,3,0.4,0.0005,16,60,30,150,"(16, 1)",Tanh,0.1873211692209764,43.840896554564765,-1.9372821464212349,12.658227848101266,0.7067641565250319
6,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,2,0.5,0.0005,16,60,30,150,"(16, 1)",ReLU,0.1677955612467358,39.29443312994941,-1.356855095298707,9.70464135021097,0.6365015111691914
7,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,3,0.7,0.0001,32,60,30,50,"(16, 1)",Tanh,0.1402214920688088,31.44846404204829,-0.645891164397232,10.970464135021098,0.7554550522494408
8,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",16,2,0.2,0.0001,16,60,30,150,"(16, 1)",Sigmoid,0.14653530951527974,32.23268897277472,-0.7974487556537686,16.033755274261605,0.5351771564566354
9,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.5,0.001,64,60,30,100,"(16, 1)",Sigmoid,0.12399271541312695,26.59241885268723,-0.2869577450619185,10.970464135021098,0.9761761209081251
10,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.2,0.001,64,60,30,100,"(25, 1)",Tanh,0.12157298856342147,27.030973430737042,-0.23721771976173733,10.126582278481013,0.7567002673154525
11,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.2,0.001,64,60,30,100,"(25, 1)",Tanh,0.11864500988539055,26.541822588473657,-0.1783407568311668,9.70464135021097,0.9266493760572841
12,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.30000000000000004,0.001,64,60,30,100,"(25, 1)",Tanh,0.12266218795212257,27.417050562636653,-0.25948604465539993,9.282700421940929,0.812792128004657
13,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,2,0.30000000000000004,0.001,64,60,30,100,"(25, 1)",Tanh,0.119499799899308,27.583026994971966,-0.19538087124262749,4.219409282700422,0.7045609940699864
14,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.30000000000000004,0.001,64,60,30,150,"(25, 1)",Tanh,0.12313176833406753,27.713465879022465,-0.26914773447001017,11.39240506329114,0.9295327148275179
15,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.4,0.001,64,60,30,100,"(25, 1)",Tanh,0.12343860971733243,26.96899128102214,-0.275480986612324,11.814345991561181,0.8903001774523511
16,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,3,0.2,0.001,64,60,30,100,"(25, 1)",Tanh,0.14778192804734372,33.798271346592394,-0.8281616837570585,8.016877637130802,0.7671142913786477
17,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,2,0.4,0.0001,64,60,30,150,"(25, 1)",Tanh,0.1255284582936155,27.574139623422745,-0.3190350491354934,12.658227848101266,0.6425351051753747
18,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.6000000000000001,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.11906650238481706,25.996038782280728,-0.18672786050338752,9.70464135021097,0.875628584005952
19,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,2,0.30000000000000004,0.001,32,60,30,100,"(25, 1)",ReLU,0.1945051671409825,45.53091652823804,-2.1668991388096424,9.282700421940929,0.6418375653811826
20,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,2,0.2,0.0001,64,60,30,100,"(25, 1)",Tanh,0.12401435948452813,27.24535966968094,-0.2874070849510493,14.345991561181433,0.6690584500592698
21,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.6000000000000001,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.11654799060562154,25.087571749169857,-0.13705514150401776,8.438818565400844,0.5996234421102584
22,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.6000000000000001,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.1325460319424134,30.176574553903677,-0.4706367253283108,8.438818565400844,0.7434250020761219
23,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.7,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.116171738042161,23.70784800502121,-0.12972546824583753,10.970464135021098,0.5927466647922404
24,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,3,0.7,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.12395429721625079,27.418679311514282,-0.2861603605357257,8.016877637130802,0.7615677525514268
0,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,3,0.2,0.0005,16,60,1,50,"(16, 1)",Sigmoid,0.037083685385468586,7.292118471649058,0.9029752930772447,41.66666666666667,0.4083104661321277
1,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.5,0.0005,32,60,1,50,"(25, 1)",Sigmoid,0.02980580804552921,5.662315734820568,0.9373215332510653,55.833333333333336,1.1523326745306228
2,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.6000000000000001,0.0005,64,60,1,50,"(25, 1)",ReLU,0.04129056600113825,7.716049410738307,0.8797131267339985,39.58333333333333,0.6809784054998109
3,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.30000000000000004,0.0005,16,60,1,100,"(16, 1)",Sigmoid,0.04011813343202352,9.083956899187946,0.8864471599556177,31.25,0.46332452579250993
4,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.5,0.0005,32,60,1,100,"(16, 1)",ReLU,0.023274814068428334,4.614362883641963,0.9617801477054012,62.916666666666664,0.6775931878064025
5,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.6000000000000001,0.0005,32,60,1,100,"(25, 1)",Tanh,0.026185643927843835,4.972106526267097,0.9516225380692727,62.5,1.118235593410839
6,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.2,0.0001,64,60,1,150,"(16, 1)",ReLU,0.04328008187866174,8.48812414991071,0.8678422271629089,33.33333333333333,0.8032537718922181
7,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,3,0.2,0.001,64,60,1,150,"(16, 1)",ReLU,0.02505041579100563,5.0538841476448875,0.9557262364564044,60.416666666666664,0.3765708783559554
8,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,3,0.4,0.0005,32,60,1,50,"(25, 1)",Tanh,0.047236018782514586,9.383444128527097,0.8425788295948657,30.416666666666664,0.4919108268649885
9,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.4,0.001,64,60,1,150,"(16, 1)",ReLU,0.036317719253024704,7.786919548588293,0.9069420035436093,33.75,0.3995939451352033
10,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.8,0.0001,32,60,1,100,"(16, 1)",ReLU,0.034199564053854214,6.751507818596939,0.9174802879356134,47.083333333333336,0.4548405517196111
11,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,3,0.8,0.001,64,60,1,150,"(16, 1)",ReLU,0.031175042954295705,6.50016282105923,0.931430547022616,42.916666666666664,0.33531564642086176
12,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,3,0.6000000000000001,0.001,64,60,1,150,"(16, 1)",ReLU,0.03499790227970072,7.187995184828858,0.9135827201115945,36.666666666666664,0.3440838142807753
13,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,3,0.30000000000000004,0.001,32,60,1,100,"(16, 1)",ReLU,0.026871766138011198,5.452214809259705,0.9490541296299276,58.75,0.47417393265610946
14,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.7,0.001,16,60,1,150,"(16, 1)",ReLU,0.02356966339322652,4.524531106118285,0.960805662836252,65.41666666666667,0.554602629478775
15,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.7,0.0001,16,60,1,100,"(16, 1)",Tanh,0.04571540167400108,9.479888869201842,0.8525510637412348,27.916666666666668,0.47071865470517305
16,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.7,0.001,16,60,1,100,"(16, 1)",ReLU,0.05253065895909786,12.099859685127038,0.8053106203753837,18.333333333333332,1.0
17,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.5,0.0005,16,60,1,150,"(16, 1)",ReLU,0.0288843089474511,5.650360822606384,0.9411372528564491,53.75,1.0221993960765339
18,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.7,0.001,16,60,1,100,"(25, 1)",Sigmoid,0.20454319792909004,52.54946417654106,-1.951798087540272,1.25,0.6228864305919091
19,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.4,0.0001,32,60,1,150,"(16, 1)",Tanh,0.04591726555315076,9.1320410890062,0.8512460186827404,32.083333333333336,0.48586240065003095
20,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.6000000000000001,0.001,32,60,1,150,"(16, 1)",ReLU,0.024777620896764874,4.607106451303466,0.9566852540551389,65.0,0.9404820778100637
21,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.6000000000000001,0.001,32,60,1,150,"(16, 1)",ReLU,0.035595976899710724,7.462190159375398,0.910603936306135,35.0,0.4105543366155338
22,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.5,0.001,32,60,1,150,"(16, 1)",ReLU,0.02560130276972126,5.457038509874993,0.9537575649482154,54.166666666666664,0.6068794933581906
23,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.7,0.001,32,60,1,150,"(16, 1)",ReLU,0.021790158484890108,4.221837501223475,0.9665005758444306,66.66666666666666,0.8631608019436134
24,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.8,0.001,32,60,1,150,"(16, 1)",ReLU,0.022395797696516208,4.204365484272878,0.9646125201254752,67.91666666666667,1.0058273018246746
0,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.2,0.0001,64,60,30,100,"(25, 1)",Tanh,0.13059425313188147,29.058765759977323,-0.42764473014463533,11.39240506329114,0.7456909384012549
1,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.30000000000000004,0.0005,16,60,30,100,"(16, 1)",Sigmoid,0.1719139313783371,40.529594884059875,-1.47396845971527,5.9071729957805905,0.6220464797141226
2,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.6000000000000001,0.0001,64,60,30,150,"(16, 1)",Tanh,0.12168573897742975,26.145788089009315,-0.23951384550660926,17.72151898734177,0.5706274762248916
3,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.5,0.001,16,60,30,150,"(25, 1)",Sigmoid,0.22961906505468901,53.777779175228034,-3.4135484975424424,13.080168776371309,0.6503734065966817
4,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.8,0.0005,64,60,30,50,"(25, 1)",Tanh,0.125712060939391,27.89421619339492,-0.32289662113143236,11.39240506329114,0.7455082795070388
5,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,2,0.8,0.0001,64,60,30,100,"(16, 1)",ReLU,0.12282161498672964,26.57753932634483,-0.26276234175789104,12.236286919831224,0.6297794310649155
6,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,2,0.30000000000000004,0.0001,16,60,30,100,"(25, 1)",Tanh,0.15701907200391033,36.577523634942594,-1.063843810142863,7.59493670886076,0.6280010569993716
7,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,2,0.5,0.0001,32,60,30,150,"(25, 1)",Tanh,0.1327120497139974,30.05551198576024,-0.474323296893034,6.329113924050633,0.7425939274786633
8,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.5,0.001,32,60,30,50,"(25, 1)",Tanh,0.17929954513069796,41.671602606675776,-1.6911034322055758,12.658227848101266,0.6488143441855294
9,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",16,2,0.4,0.001,16,60,30,150,"(25, 1)",Sigmoid,0.2294156220156309,54.28256216390746,-3.4057311331972597,10.970464135021098,0.6503734065966817
10,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.7,0.0001,64,60,30,150,"(16, 1)",ReLU,0.1274815843979745,27.730879170466128,-0.3604009277446545,12.658227848101266,0.6198618755098781
11,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,3,0.7,0.0001,64,60,30,100,"(16, 1)",ReLU,0.13117242123335543,28.69085310150799,-0.4403136765024569,8.860759493670885,0.7448346566342424
12,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.7,0.0001,64,60,30,150,"(16, 1)",ReLU,0.12649102709148524,27.893712049675795,-0.3393418908748731,10.126582278481013,0.7026915633729727
13,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.6000000000000001,0.0001,64,60,30,100,"(16, 1)",ReLU,0.142196057239125,32.02900406619663,-0.692571889442781,8.860759493670885,0.6917259118902204
14,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,2,0.8,0.0001,64,60,30,50,"(16, 1)",ReLU,0.13253159627686584,31.69010604150736,-0.4703166399208518,8.860759493670885,0.794579682862583
15,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.6000000000000001,0.0005,64,60,30,150,"(16, 1)",Tanh,0.12869491055055324,26.704205199916824,-0.38641982298361244,9.282700421940929,0.7690236869179151
16,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,2,0.8,0.0001,32,60,30,100,"(16, 1)",ReLU,0.13330778662007922,29.35180397372142,-0.4875893136667053,9.282700421940929,0.8335307198313452
17,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,3,0.6000000000000001,0.0001,64,60,30,150,"(16, 1)",ReLU,0.126766835072737,27.74838174459568,-0.3451890078276454,9.70464135021097,0.6193250765819226
18,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,2,0.7,0.001,64,60,30,100,"(16, 1)",Tanh,0.1202781291677624,27.894919211421005,-0.2110033465382739,5.9071729957805905,0.698477451524042
19,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.6000000000000001,0.001,32,60,30,50,"(16, 1)",Tanh,0.17972982752325983,43.52723288630331,-1.7040351306769002,9.282700421940929,0.7067639308582395
20,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.122494413767249,28.04573245802171,-0.25604321469787106,5.9071729957805905,0.6273761517431174
21,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.13376913156700215,30.238570080546108,-0.4979034801928446,6.329113924050633,0.522410876964541
22,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.11726521009888098,26.622367573352513,-0.15109293016527392,8.860759493670885,0.7584619262258956
23,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.7,0.001,64,60,30,150,"(16, 1)",Tanh,0.11885455993869154,26.77166438833176,-0.18250697567822605,8.016877637130802,0.8216342585187438
24,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,3,0.7,0.001,64,60,30,150,"(16, 1)",Tanh,0.12049931478047021,27.288428026300558,-0.21546139400850417,6.329113924050633,0.6866453002776676
0,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,3,0.5,0.0001,16,60,1,50,"(16, 1)",ReLU,0.05217887729577773,9.84323559373787,0.807909439164221,35.0,0.5311278061543414
1,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,2,0.7,0.0001,32,60,1,150,"(16, 1)",Sigmoid,0.06301878927723896,11.521226463313768,0.7198073916325284,30.416666666666664,0.506588086977136
2,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,2,0.8,0.0001,16,60,1,150,"(16, 1)",ReLU,0.031091427898714323,5.928344937509514,0.9317978760915083,48.333333333333336,0.446673227369557
3,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,3,0.30000000000000004,0.0005,16,60,1,150,"(16, 1)",Tanh,0.025516078140827333,4.770768996594551,0.9540649270210723,62.916666666666664,0.7138411604706459
4,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,3,0.7,0.0001,64,60,1,100,"(25, 1)",Sigmoid,0.06238244946604137,11.661331334146793,0.7254373798388709,33.75,0.6154176704197938
5,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",16,2,0.2,0.0001,64,60,1,50,"(16, 1)",Sigmoid,0.12335991523396903,28.091584731788117,-0.07365484517382814,9.166666666666666,0.9134351216057824
6,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,2,0.8,0.001,16,60,1,100,"(25, 1)",Sigmoid,0.03183283372706886,6.456428949462066,0.9285064001302862,46.666666666666664,0.8164536070706169
7,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,2,0.2,0.001,64,60,1,150,"(25, 1)",Tanh,0.02427843772802696,4.606685187715027,0.958412957302266,65.41666666666667,0.8020207494284083
8,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",16,3,0.30000000000000004,0.0005,64,60,1,100,"(25, 1)",ReLU,0.09316190754619778,21.50691497271741,0.3876590430839214,13.750000000000002,0.5203317965045837
9,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,3,0.5,0.001,16,60,1,150,"(25, 1)",Tanh,0.02663594410849151,5.864378347084062,0.949944390536731,55.41666666666667,0.8009308372214887
10,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,2,0.4,0.001,32,60,1,150,"(25, 1)",Tanh,0.029107959602255717,5.791600120825534,0.9402221775506174,54.166666666666664,0.7851508396454198
11,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,3,0.2,0.0005,64,60,1,150,"(16, 1)",Tanh,0.033565005305832285,6.652688511438358,0.9205141168223574,46.25,0.42655206907632237
12,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,2,0.30000000000000004,0.0005,64,60,1,150,"(25, 1)",Tanh,0.049387805508356114,9.439203971864767,0.827909846424053,36.25,0.6762094976259924
13,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,3,0.30000000000000004,0.0005,16,60,1,150,"(16, 1)",Tanh,0.02848734851634943,5.614961356216854,0.9427440504740549,54.166666666666664,0.7524659527387623
14,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,2,0.2,0.001,32,60,1,150,"(25, 1)",Tanh,0.041276399527748836,9.146710605314993,0.8797956515638868,29.166666666666668,1.0
15,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,3,0.4,0.0005,16,60,1,50,"(16, 1)",Tanh,0.055775603449070885,12.069136943873875,0.7805148614983866,27.083333333333332,0.8887130212753537
16,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,3,0.4,0.001,64,60,1,150,"(16, 1)",Tanh,0.025658898928084962,4.816252972444865,0.9535492644102321,63.74999999999999,0.6062587577126348
17,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",16,2,0.30000000000000004,0.0005,16,60,1,150,"(25, 1)",Tanh,0.027774730876254348,5.349455795514444,0.9455727636386665,57.49999999999999,0.8990646498386546
18,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,3,0.2,0.001,64,60,1,50,"(16, 1)",Tanh,0.02766969438183739,5.352145193991042,0.9459836433230367,58.333333333333336,0.5743816624287121
