Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
24,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,1,Ridge,0.015286545777620394,0.022351268325572687,3.461306490298515,0.9394341760934253,77.08333333333334,0.9366920172057582
0,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
1,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,0.03047034196820346,0.12500260138550812,22.443111666805592,-1.1249602058472914,11.814345991561181,0.6575452864111583
2,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
3,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,8.379051973369187,0.11306064898451305,20.85634223192237,-0.7383436977139992,12.658227848101266,0.7616616930150977
4,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
5,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,1.1008386318013403,0.11277074373596797,20.673664897960112,-0.7294403550133324,11.814345991561181,0.6787787217145856
6,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.00016076577106049315,0.1068012987743029,19.76987830685848,-0.5511927540134147,15.18987341772152,0.6949360300917493
7,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
8,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
9,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Ridge,8.774854160602535,0.11312045193709533,20.868052664046022,-0.7401831631824032,12.658227848101266,0.7616616930150977
10,"20MA, 50MA, RSI, MACD, Upper_BB, CCI",60,30,Lasso,0.0002804539421922272,0.10543241816566909,19.504132281605223,-0.5116840621104712,15.611814345991561,0.6949360300917493
