Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
1,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Ridge,0.1489473663831495,0.02149122716813309,2.261971162040008,0.7463521233009536,90.71729957805907,0.812918610818731
2,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.004408968761190948,0.03547516670922607,4.1053892763626285,0.30887326752246214,69.19831223628692,1.0320016956392146
3,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Ridge,0.9016375573401536,0.025703256354607764,2.7077111839486547,0.6371851143861189,85.65400843881856,0.8971452602681309
4,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.0007257662044359119,0.01754515598546852,1.8628405393467753,0.8309468494412524,92.82700421940928,0.978006595437164
5,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
6,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.012769262755419153,0.06337760649207475,8.559881470522415,-1.2058728170117043,21.518987341772153,0.996032372499426
7,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Ridge,0.001695110988146861,0.01960972836767697,2.1084842065096745,0.7888204027106736,90.71729957805907,0.955999125880814
8,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Linear,,0.020556690387866044,2.2872841759279905,0.7679320364272924,89.45147679324894,1.7493634605309272
9,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Ridge,0.003023137609766914,0.01952889091160015,2.0958665748889187,0.7905579112201226,90.29535864978902,0.8637274772241524
10,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.00015717762626061408,0.01728422795897811,1.821608817906934,0.8359377087101199,93.67088607594937,1.044776241021742
11,"20MA, MACD, Lower_BB, CCI, Williams_%R, OBV",60,1,Lasso,0.00010221466591466268,0.017275978663614612,1.8231762093694956,0.8360942763429745,93.67088607594937,1.0797341717536086
