Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",60,1,0.9634837781288159,98.73949579831933,1.014424554964385
"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",60,30,0.03745500161644566,52.76595744680851,0.8598922881368811
"20MA, 50MA, RSI, Upper_BB, Williams_%R, OBV",5,1,0.9728192511251799,99.1769547325103,1.130298929567634
"20MA, 50MA, RSI, Lower_BB, CCI, ATR",60,1,0.9635161903603041,98.73949579831933,0.970077140008923
"20MA, 50MA, RSI, Lower_BB, CCI, ATR",60,30,0.1410168295134151,61.702127659574465,0.8516641340255122
"20MA, 50MA, RSI, Lower_BB, CCI, ATR",5,1,0.9727481483397746,99.1769547325103,0.9985639023421828
"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",60,1,0.9641830156955145,98.73949579831933,0.9916841401093025
"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",60,30,0.049784405961129985,56.59574468085107,0.9127248341194252
"20MA, 50MA, RSI, Lower_BB, CCI, Williams_%R",5,1,0.9729733769476188,99.1769547325103,1.1544486538102503
"20MA, 50MA, RSI, Lower_BB, CCI, OBV",60,1,0.9644199587457829,99.15966386554622,1.011882039898533
"20MA, 50MA, RSI, Lower_BB, CCI, OBV",60,30,0.05025377928595154,60.0,0.926578957603485
"20MA, 50MA, RSI, Lower_BB, CCI, OBV",5,1,0.9727741288364524,99.1769547325103,1.0187131710855615
"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",60,1,0.962852250025361,98.73949579831933,1.0381247465685226
"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",60,30,0.08426338247505727,47.65957446808511,0.8419700417701288
"20MA, 50MA, RSI, Lower_BB, ATR, Williams_%R",5,1,0.9728122058676871,99.1769547325103,1.0497760947539785
"20MA, 50MA, RSI, Lower_BB, ATR, OBV",60,1,0.9627641990560722,99.15966386554622,0.9104156595007095
"20MA, 50MA, RSI, Lower_BB, ATR, OBV",60,30,0.13257651806503667,54.46808510638298,0.8506956641432433
"20MA, 50MA, RSI, Lower_BB, ATR, OBV",5,1,0.9726687157609119,99.1769547325103,1.0399543316449773
"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",60,1,0.9634837781288152,98.73949579831933,1.014424554964385
"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",60,30,0.03745500161650683,52.76595744680851,0.8598922881368811
"20MA, 50MA, RSI, Lower_BB, Williams_%R, OBV",5,1,0.9728192511251799,99.1769547325103,1.130298929567634
"20MA, 50MA, RSI, CCI, ATR, Williams_%R",60,1,0.9669710868954342,99.15966386554622,1.1387047452765635
"20MA, 50MA, RSI, CCI, ATR, Williams_%R",60,30,0.11930377384167568,57.446808510638306,0.8678808993000088
