Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,R2,Accuracy,Profit Index
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.7,0.0005,32,60,30,150,0.143387416,18.98734177,1.389379061
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.0001,64,60,30,150,-0.108690768,18.98734177,1.325976524
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.6,0.0005,16,60,30,150,-0.055509565,16.03375527,1.289733622
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.0005,32,60,30,50,-0.314499295,16.03375527,0.830767982
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.7,0.0005,16,60,30,50,-0.183425545,17.29957806,1.020479253
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.4,0.0001,64,60,30,50,-0.851647296,14.76793249,0.714063798
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.6,0.0001,16,60,30,100,-0.35531856,15.18987342,0.827929772
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.2,0.0001,16,60,30,100,-0.496868132,14.76793249,0.730748435
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",128,0.6,0.0005,32,60,30,50,-0.254426507,17.72151899,1.228336762
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.2,0.001,32,60,30,50,0.164312383,19.83122363,1.26071334
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,30,50,0.076504358,16.03375527,1.344090874
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.001,32,60,30,150,0.143869294,17.29957806,1.240395264
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.8,0.001,32,60,30,150,0.217737087,20.25316456,1.267886171
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,32,60,30,150,0.423781396,25.3164557,1.296563813
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,32,60,30,150,-0.24225435,16.87763713,1.254814446
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.001,32,60,30,150,0.156317,18.14345992,1.482218908
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.8,0.001,64,60,30,150,0.047068106,18.14345992,1.13947913
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",64,0.5,0.001,32,60,30,100,0.132410351,19.83122363,1.236905962
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,30,150,0.429636937,21.51898734,1.009910312
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,64,60,30,150,-0.004447848,16.03375527,0.953018241
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.3,0.001,32,60,30,150,0.169878252,19.83122363,1.383909635
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,32,60,30,150,0.318694708,20.25316456,1.349137594
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.4,0.001,32,60,30,150,0.195917178,19.83122363,1.389379061
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,30,150,0.327022559,26.16033755,1.191978136
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",32,0.5,0.001,32,60,30,150,0.210643937,20.25316456,1.416453642
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.8,0.0005,32,60,1,150,0.935595325,75,0.82283653
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.5,0.001,16,60,1,100,0.782542367,33.75,0.514114307
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.4,0.0001,64,60,1,100,0.7756224,39.58333333,0.91632624
3,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.2,0.001,16,60,1,50,-0.329664898,5,0.60618395
4,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.0001,64,60,1,150,0.870047713,55,0.67290167
5,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",64,0.7,0.0005,64,60,1,100,0.87957928,58.75,1.757972026
6,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.5,0.0005,16,60,1,50,0.869035284,59.16666667,0.703741089
7,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.7,0.0005,32,60,1,100,0.897277006,63.75,1.064581813
8,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",128,0.3,0.0005,32,60,1,150,0.901199863,61.25,1.139050025
9,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",32,0.3,0.001,16,60,1,100,0.295679018,6.25,0.514114307
