Trial,Indicators,Hidden Size,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Activation Func,RMSE,MAPE,R2,Accuracy,Profit Index
24,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,0.4,0.001,64,60,1,150,tanh,0.02559124567318467,2.7322019717777577,0.9706274970385607,85.71428571428571,1.310172124581463
0,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.4,0.0005,32,60,30,150,relu,0.09809165786058795,12.149850614936298,0.5229424675158397,25.106382978723403,0.8593387012023325
1,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,0.6000000000000001,0.0001,64,60,30,150,relu,0.10738658149307413,11.605975469941637,0.4282493815800633,27.23404255319149,1.316039117881211
2,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,0.2,0.0001,32,60,30,150,sigmoid,0.10794613225833082,13.757072577637256,0.42227550678789305,25.106382978723403,1.0254024882516135
3,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.2,0.0001,32,60,30,50,relu,0.10660006819356473,12.524887767186113,0.4365938631172187,25.106382978723403,1.2311321901797538
4,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.5,0.0001,32,60,30,150,sigmoid,0.10821474596939777,12.649253929153076,0.41939670422084563,28.936170212765955,0.9549872925051138
5,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,0.8,0.0001,32,60,30,100,tanh,0.1089249133563467,12.046741209277906,0.41175119379978553,25.957446808510635,1.288344216754034
6,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.2,0.0005,32,60,30,100,sigmoid,0.09984637795228528,11.58004932318699,0.5057220485543495,31.914893617021278,1.066941823794943
7,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",128,0.2,0.0005,16,60,30,150,relu,0.10624371530945755,12.709733839086615,0.44035438271715044,23.404255319148938,0.9140720367201238
8,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.8,0.0005,32,60,30,50,sigmoid,0.10713035200077195,13.21829247440491,0.4309745748288418,31.06382978723404,1.0911841527466368
9,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.8,0.0005,32,60,30,100,tanh,0.10268502892092217,11.630112210330616,0.47721770892032545,28.510638297872344,1.0172587823096295
10,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.4,0.001,16,60,30,150,relu,0.10620687880371545,13.250124415477291,0.4407423927764992,24.680851063829788,0.8613137945457456
11,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.4,0.0005,64,60,30,100,sigmoid,0.10200423757217389,11.350212636276922,0.4841267170886667,33.61702127659574,0.9178257319513948
12,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.30000000000000004,0.0005,32,60,30,100,sigmoid,0.0972653184568417,11.955708926025698,0.5309462263723081,30.638297872340424,1.2489795661365752
13,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.4,0.001,32,60,30,100,relu,0.10582261310784274,12.50791268021946,0.4447819568095571,25.957446808510635,0.9872082144896085
14,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.30000000000000004,0.0005,64,60,30,50,tanh,0.10634428865173914,12.157264498972097,0.43929432809162994,26.80851063829787,1.3270448321762418
15,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.6000000000000001,0.0005,16,60,30,150,sigmoid,0.10030831253313409,13.043927657473157,0.5011379615131815,22.5531914893617,0.8834528382601038
16,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.30000000000000004,0.0005,32,60,30,100,relu,0.10937312364653957,14.00728725538751,0.4069001157553881,21.70212765957447,1.2280103114069
17,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.5,0.001,32,60,30,150,sigmoid,0.10989801332501545,13.14511880145536,0.4011937959252291,30.638297872340424,1.0454567855791421
18,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.30000000000000004,0.0005,16,60,30,100,relu,0.10782494129864852,13.126199209416626,0.42357199942623014,23.829787234042556,1.0209815080816336
19,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.6000000000000001,0.0005,64,60,30,50,tanh,0.10513692840907601,11.67904714462822,0.45195379098303323,27.23404255319149,1.2134252940275094
20,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",32,0.4,0.001,32,60,30,150,sigmoid,0.10837066750658993,13.954526800924594,0.41772237089897013,28.936170212765955,1.1327051662029932
21,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.30000000000000004,0.0005,32,60,30,100,sigmoid,0.1218644366565241,16.79206968974726,0.2636902037208889,26.80851063829787,0.8854143057467087
22,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.2,0.0005,32,60,30,100,sigmoid,0.12323012012047742,17.1234847323441,0.24709470434429825,25.106382978723403,1.004951621881051
23,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.30000000000000004,0.0005,32,60,30,100,sigmoid,0.11225159571304444,14.53482320533703,0.3752710163508407,25.957446808510635,1.4232844805602747
24,"20MA, 50MA, RSI, MACD, Lower_BB, ATR",64,0.2,0.0005,32,60,30,100,sigmoid,0.12237305633220345,17.284211849235657,0.2575311768588241,19.574468085106382,1.0310782974786419
0,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.30000000000000004,0.0005,16,60,1,100,tanh,0.025785935413736503,2.7366954160850523,0.9701788844638997,87.39495798319328,0.9507053246362893
1,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.2,0.0001,64,60,1,100,tanh,0.03836605011244895,4.656923429156963,0.9339835322131913,65.54621848739495,0.8941893691520685
2,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.4,0.0005,64,60,1,150,relu,0.028140339272001852,3.3031911321377505,0.9644845957308839,79.41176470588235,0.9076551238345409
3,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.8,0.0005,64,60,1,50,tanh,0.03435780099672511,4.175352578165679,0.9470569662109054,66.38655462184873,0.9966402112887436
4,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.7,0.0005,64,60,1,150,tanh,0.029149572333532988,3.3814135090441892,0.9618914452148437,74.78991596638656,0.9523926330775723
5,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.5,0.001,32,60,1,150,tanh,0.02559164487068619,2.781554122819434,0.970626580668846,86.5546218487395,1.2903878762661993
6,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.4,0.001,16,60,1,100,relu,0.02665727271910503,2.9191657730364344,0.9681294517531517,83.61344537815127,0.8860921511878216
7,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.30000000000000004,0.001,32,60,1,50,tanh,0.028753995125996513,3.3493553884215155,0.962918739060144,80.25210084033614,0.8781623126934748
8,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.7,0.0005,16,60,1,50,tanh,0.02963375345304988,3.4414778937722192,0.9606149473049758,77.31092436974791,1.1259689851983468
9,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.8,0.0001,64,60,1,150,sigmoid,0.04967593473585033,5.63263238912997,0.8893248294473999,54.621848739495796,0.8847133990618233
10,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.6000000000000001,0.001,32,60,1,150,sigmoid,0.03343429057148564,4.105652083007444,0.9498648487741901,65.96638655462185,0.914124125584743
11,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.5,0.001,16,60,1,100,tanh,0.026976858253096734,3.034396339135743,0.9673606993875141,80.67226890756302,0.9146087926159445
12,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.2,0.001,32,60,1,100,tanh,0.025686731507011243,2.763728894443869,0.9704078992643522,86.97478991596638,0.9189789505270218
13,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.2,0.001,32,60,1,150,tanh,0.025506241026749185,2.797613250184914,0.9708223021324218,86.5546218487395,1.0535260511424263
14,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.5,0.001,32,60,1,150,sigmoid,0.05309514540993434,6.223460417492147,0.8735648776111291,42.436974789915965,1.033693653532716
15,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.5,0.001,32,60,1,150,relu,0.026333971413134063,2.8907916228855504,0.9688978204777912,86.1344537815126,0.8818594862596634
16,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.30000000000000004,0.001,32,60,1,150,tanh,0.025701106659704195,2.8336917548505602,0.97037476854097,84.87394957983193,1.1828089495148304
17,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.6000000000000001,0.0001,32,60,1,150,tanh,0.03129068298471366,3.704443591615495,0.9560874972994619,74.78991596638656,1.083421825684362
18,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.4,0.001,32,60,1,150,relu,0.02644756386499063,2.8663167791727227,0.9686289212242969,85.71428571428571,0.90202136356626
19,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.2,0.001,32,60,1,150,sigmoid,0.033524790001793286,3.4700916710109637,0.9495930713168391,75.21008403361344,1.1812623505574829
20,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.6000000000000001,0.0001,32,60,1,50,tanh,0.03684727244790135,4.473433690707183,0.9391068002778848,65.54621848739495,1.350624020857779
21,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.2,0.001,32,60,1,100,tanh,0.025981960449952567,2.8538305052650417,0.9697237600211579,85.29411764705883,1.0472110640486065
22,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.30000000000000004,0.001,32,60,1,100,tanh,0.025899118900848662,2.7389534357023093,0.9699165193113363,86.5546218487395,1.094860243931909
23,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.2,0.001,32,60,1,100,tanh,0.026512261357477637,2.7747424843818735,0.9684752501610202,85.29411764705883,1.1074653445493887
24,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.4,0.001,32,60,1,150,tanh,0.02674955733186761,2.9889550078378537,0.9679084049696711,84.87394957983193,0.9547782879847504
0,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.6000000000000001,0.0001,16,60,30,100,relu,0.10721366286570456,13.407766279067927,0.4300892154082574,20.425531914893615,0.9922374517411329
1,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.6000000000000001,0.0005,16,60,30,100,relu,0.10714749197949387,12.970583423391288,0.4307924814499955,28.085106382978726,0.9672131376935204
2,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.0005,16,60,30,100,relu,0.10397215149291723,13.413040151291703,0.46402976734863066,29.78723404255319,0.9968964899675273
3,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.0005,64,60,30,50,sigmoid,0.10631645500430095,12.009064048289174,0.43958779832557104,30.638297872340424,0.89429555342208
4,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.6000000000000001,0.001,16,60,30,150,sigmoid,0.1058622211845226,13.338624808560098,0.4443662567302882,31.914893617021278,0.8808858651853209
5,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.5,0.0001,32,60,30,150,sigmoid,0.10715764595210747,11.622601030754604,0.43068459294398764,37.02127659574468,1.0442361900686232
6,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.001,64,60,30,150,relu,0.10670149904048021,12.816733667860838,0.435521181825386,21.70212765957447,0.9893426698854885
7,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.7,0.0001,64,60,30,50,sigmoid,0.11917117468004301,14.634416068714861,0.29587616016585594,10.212765957446807,0.8861465052612048
8,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.7,0.0005,32,60,30,50,tanh,0.1145170052474955,14.9829138273879,0.3498005877604623,21.70212765957447,1.0047863219478292
9,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",64,0.4,0.0005,16,60,30,150,tanh,0.11363532167721202,13.687489289248699,0.35977401121187214,20.0,1.109746937506972
10,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.30000000000000004,0.0005,16,60,30,100,relu,0.11028937280479666,15.009924715426381,0.3969213664538973,11.914893617021278,0.9643553126692895
11,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.2,0.001,16,60,30,100,sigmoid,0.12273538679694385,17.206793901216734,0.2531279634914301,26.80851063829787,0.8786776236172212
12,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.6000000000000001,0.001,16,60,30,150,relu,0.10505522709690529,12.674840923060039,0.45280522724732886,22.127659574468083,1.0347291418115074
13,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.001,16,60,30,100,relu,0.10508256428094659,12.59694755301777,0.4525204111389455,29.78723404255319,0.9787273548250509
14,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.5,0.001,16,60,30,150,relu,0.11430886538162387,14.616260340218535,0.35216197385762826,15.74468085106383,1.0812751053354988
15,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.7,0.0005,32,60,30,150,relu,0.11330661273294954,13.571167424955124,0.363472573031261,20.851063829787233,1.0195021191072478
16,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.4,0.001,16,60,30,100,tanh,0.10766575065479726,13.345926776073433,0.42527279713901833,22.127659574468083,0.9046582391445926
17,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.5,0.0005,16,60,30,100,relu,0.10939849219209492,13.42712422283259,0.4066249507813603,18.72340425531915,0.9114515235530595
18,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.7,0.001,32,60,30,150,relu,0.11570341386698056,13.149609029558551,0.33625852751125607,23.829787234042556,1.190047481744743
19,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",128,0.6000000000000001,0.0001,64,60,30,50,relu,0.11024677213540827,12.16505726181617,0.3973871700211027,25.106382978723403,1.295180398665798
20,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.4,0.001,16,60,30,150,tanh,0.10796777047630601,13.546820428820785,0.42204386937427174,25.957446808510635,0.9817220109504075
21,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.001,16,60,30,100,relu,0.10383281446019511,12.295507386097395,0.46546535292964786,29.78723404255319,1.1494156156827702
22,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.001,16,60,30,100,relu,0.10572777068163912,12.606739444687982,0.445776727729423,23.829787234042556,1.0151289467248445
23,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.7,0.001,16,60,30,100,relu,0.10598953909328175,12.714352387094479,0.4430289587716566,19.574468085106382,0.9867914354907247
24,"20MA, 50MA, RSI, MACD, Lower_BB, Williams_%R",32,0.8,0.001,16,60,30,100,relu,0.10393739049320094,13.256342234800739,0.46438808919559915,20.0,0.9233427936751843
0,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.30000000000000004,0.001,32,60,1,100,tanh,0.026999627270805345,2.92737561114257,0.9673055796675093,86.1344537815126,0.9196366676867914
1,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.30000000000000004,0.001,32,60,1,100,tanh,0.04659928995588469,6.5960261117458066,0.9026094759309791,34.87394957983193,0.7598735010756175
2,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.2,0.0001,64,60,1,150,relu,0.04147258918639777,5.1514021896014,0.9228598633667758,52.52100840336135,1.2375291162941968
3,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.30000000000000004,0.0001,32,60,1,50,tanh,0.05101233633434784,6.694540045274013,0.8832898753066177,39.49579831932773,1.1972577659225647
4,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.6000000000000001,0.0001,16,60,1,100,tanh,0.03582930815016333,4.524011237669807,0.9424248671657445,65.54621848739495,1.2808290394445105
5,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.30000000000000004,0.0005,16,60,1,100,sigmoid,0.036219005241006276,4.073498136519964,0.9411656254957331,69.32773109243698,1.395769641173229
6,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.8,0.0005,32,60,1,100,tanh,0.026187541611708207,2.9072493482706605,0.9692427455836821,85.29411764705883,1.251684565107049
7,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.6000000000000001,0.0005,64,60,1,150,relu,0.03817289429639466,4.598190952163833,0.9346465853930058,58.82352941176471,0.8017653477488744
8,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.2,0.0005,16,60,1,150,sigmoid,0.03342627271711846,3.937854008620837,0.9498888916436812,73.94957983193278,1.0921212374081948
9,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.5,0.001,32,60,1,100,relu,0.040538091002157835,5.297803141365274,0.926297080595691,50.84033613445378,0.8693157096596358
10,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.8,0.0005,32,60,1,50,tanh,0.029408047199975484,3.1965748155030527,0.96121261707444,79.83193277310924,0.9696489263047592
11,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.8,0.001,32,60,1,100,tanh,0.025827459243440508,2.790621180680582,0.970082763541571,86.5546218487395,0.9231880883024888
12,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.8,0.001,32,60,1,100,tanh,0.02610712336265624,2.851690488445045,0.9694313579232934,85.29411764705883,0.9546307758187303
13,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.7,0.001,32,60,1,100,tanh,0.026367122435733026,2.929253268481656,0.9688194640437756,84.87394957983193,0.9174150422324816
14,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.7,0.001,32,60,1,100,tanh,0.02565586168674808,2.7488406776648686,0.9704789829610535,86.1344537815126,0.9368396038455364
15,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.7,0.001,64,60,1,50,sigmoid,0.04304511377175371,5.010799678997494,0.9168990814415321,60.924369747899156,1.255134300481735
16,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.5,0.001,32,60,1,100,tanh,0.02543990801312604,2.7217128632230967,0.9709738672268776,85.71428571428571,1.1627142564689346
17,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.5,0.001,32,60,1,100,tanh,0.026052430678308786,2.7868513610216525,0.9695593023029995,85.71428571428571,0.989896596552523
18,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.4,0.001,16,60,1,150,sigmoid,0.04063780629363973,5.0346963675352,0.9259340468762458,59.66386554621849,1.0180451280490403
19,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.5,0.001,64,60,1,50,relu,0.052363960619708314,6.83119233004178,0.8770232307560701,37.81512605042017,0.9241557946426676
20,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.6000000000000001,0.0001,32,60,1,100,tanh,0.039977135589760834,4.99583472273909,0.928322730866503,58.82352941176471,1.048087292738659
21,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.7,0.001,32,60,1,100,tanh,0.0259873583626347,2.758526093756966,0.9697111785628262,84.03361344537815,1.1046265386254999
22,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.7,0.001,32,60,1,100,tanh,0.03844273698710754,5.273982319229733,0.9337193582266363,54.20168067226891,0.7598735010756175
23,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.8,0.001,32,60,1,100,tanh,0.026093196600850004,2.7211370815646205,0.9694639627140208,86.5546218487395,1.11956744346044
24,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.4,0.001,32,60,1,100,tanh,0.025561334853000977,2.73527920676012,0.9706961175536871,85.71428571428571,1.0146361876214212
0,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.5,0.0001,32,60,30,150,sigmoid,0.11282159591726786,12.57997883099532,0.36891030937656544,32.76595744680851,1.110847258756623
1,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.4,0.0001,64,60,30,100,tanh,0.11422455486690354,13.773927460545554,0.3531172700973281,26.80851063829787,1.0993582400407265
2,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.30000000000000004,0.0001,16,60,30,100,relu,0.112918029650969,13.526722605855426,0.367831006360837,28.510638297872344,0.9990140655714272
3,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.7,0.0001,32,60,30,50,sigmoid,0.11597512800301553,14.025322962014435,0.3331374492935252,26.382978723404253,0.980036034304548
4,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.30000000000000004,0.0001,32,60,30,50,relu,0.11491272031502528,13.97486341653762,0.34529927820018025,27.23404255319149,1.0664949157494537
5,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.8,0.0001,64,60,30,50,tanh,0.11551284421672219,13.934540526530345,0.33844316163786514,27.659574468085108,0.9971850502795747
6,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.2,0.0005,64,60,30,100,tanh,0.11263472026392256,13.166448250531884,0.3709992290439027,28.085106382978726,1.1602977421899683
7,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.7,0.001,64,60,30,150,tanh,0.10733248863441013,12.010323005975957,0.42882524190672,26.382978723404253,1.0177967366995835
8,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",64,0.30000000000000004,0.0001,32,60,30,150,sigmoid,0.11129206570926592,12.587890509967517,0.38590577228803,29.361702127659573,1.0757291109227527
9,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.30000000000000004,0.001,32,60,30,50,sigmoid,0.1208662236546296,16.390690223308393,0.27570328644848974,20.425531914893615,1.083578123128543
10,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.6000000000000001,0.001,16,60,30,150,tanh,0.10655104975624063,11.713288910439438,0.43711189165471287,24.680851063829788,1.266001410928064
11,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.6000000000000001,0.001,16,60,30,150,tanh,0.1105520914823568,12.608191402631613,0.39404477506803925,22.127659574468083,1.056526465072244
12,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.6000000000000001,0.001,16,60,30,150,tanh,0.10907493039622394,11.611696612072004,0.410129744467281,27.23404255319149,1.0950787701947404
13,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.8,0.001,16,60,30,150,tanh,0.11210471825721482,12.297107091770828,0.3769048206916711,27.23404255319149,1.033693653532716
14,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.6000000000000001,0.001,64,60,30,150,tanh,0.10931618186060768,13.031923263846156,0.40132787644859635,25.0,0.8877391687921099
15,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.7,0.0005,16,60,30,150,tanh,0.11037231040882317,12.443162557933496,0.3960139951929741,27.23404255319149,1.0070054585285975
16,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.5,0.001,64,60,30,150,relu,0.10741256863087445,12.435559077600491,0.4279726252160819,19.148936170212767,1.044863847383341
17,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",128,0.7,0.001,64,60,30,150,tanh,0.10708159167540243,11.467644635198772,0.4314924402161695,27.23404255319149,1.2175022645673805
18,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.6000000000000001,0.001,16,60,30,150,tanh,0.10417837300643872,11.845912627897526,0.45628004975426206,31.35593220338983,0.8859956655383334
19,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.5,0.0005,16,60,30,100,relu,0.09873536652502896,12.513216214902704,0.4750791453652091,27.42616033755274,0.8150644517868731
20,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.4,0.0005,16,60,30,100,relu,0.11130781097209387,13.49617422148679,0.3857319996308243,24.25531914893617,0.8801507431808805
21,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.5,0.0005,16,60,30,100,relu,0.10845662044262361,13.068488915099277,0.4167983511315929,24.680851063829788,1.0201964762169295
22,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.6000000000000001,0.0005,16,60,30,100,relu,0.10247798471695958,12.363791730615748,0.47932375929683624,25.106382978723403,1.01401099005624
23,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.5,0.0005,16,60,30,100,relu,0.10528945704793446,11.904427255652317,0.4503624685022054,31.06382978723404,1.08086833123396
24,"20MA, 50MA, RSI, MACD, Lower_BB, OBV",32,0.4,0.0005,16,60,30,100,relu,0.1018206442133413,11.022541157259715,0.48061212343752135,33.05084745762712,1.4426386725587366
0,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.4,0.001,16,60,1,100,relu,0.030663992209665758,3.4596456173676957,0.9578288449752765,76.89075630252101,1.0522656482052177
1,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.8,0.001,32,60,1,50,tanh,0.0291531042914868,3.4649075236426645,0.9618822096784846,77.73109243697479,1.3687522806029062
2,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.5,0.001,32,60,1,100,relu,0.025467003863002775,2.8906564005217525,0.9701637884876507,85.77405857740585,1.0252909387762525
3,"20MA, 50MA, RSI, MACD, CCI, ATR",128,0.5,0.0001,64,60,1,150,sigmoid,0.0385172909821416,4.550651537228818,0.933462025962285,61.76470588235294,1.7276164517058417
4,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.7,0.0005,64,60,1,100,tanh,0.02844150021996058,3.331539394066015,0.9637203485909692,77.73109243697479,1.2809583438691876
5,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.4,0.0001,64,60,1,150,sigmoid,0.04830839665697119,5.842418558968334,0.8853113391265025,50.0,1.0895895195703653
6,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.7,0.001,16,60,1,100,sigmoid,0.06754059084133666,9.946597661567305,0.7954083922284045,30.252100840336134,1.038275786476232
7,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.6000000000000001,0.0001,64,60,1,150,tanh,0.03220920406742768,3.9110940600575637,0.953471603032161,72.26890756302521,1.472790383997003
8,"20MA, 50MA, RSI, MACD, CCI, ATR",128,0.2,0.001,32,60,1,150,tanh,0.02940951803771181,3.3353933407386447,0.9612087370906529,80.25210084033614,0.9533309113833095
9,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.30000000000000004,0.0005,16,60,1,150,relu,0.027060431249689362,3.1714305880393576,0.9671581562022641,79.83193277310924,1.3682924704170876
10,"20MA, 50MA, RSI, MACD, CCI, ATR",64,0.5,0.001,32,60,1,50,relu,0.031029575442908082,3.6435473620886434,0.9568173021843404,73.94957983193278,1.4910544274429196
11,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.2,0.0005,16,60,1,100,relu,0.027701052747994993,3.1401932729789306,0.9655847718677387,81.5126050420168,1.6081100055836979
12,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.30000000000000004,0.0005,32,60,1,150,relu,0.0346428070178482,4.517667291924045,0.9461749733760573,62.60504201680672,1.3084275134557517
13,"20MA, 50MA, RSI, MACD, CCI, ATR",32,0.4,0.0005,16,60,1,100,relu,0.029844495666779394,3.3789432199477423,0.960052777108676,76.89075630252101,1.0550478762742896
14,"20MA, 50MA, RSI, MACD, CCI, ATR",128,0.30000000000000004,0.0005,16,60,1,50,relu,0.02844892101960987,3.3469888984286036,0.9637014143473749,76.89075630252101,1.3071087263230456
