Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy,,
AAPL,"20MA, 50MA, RSI, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,8.259129087,3.696523419,0.922256989,72.34899329,,
AAPL,"20MA, 50MA, RSI, CCI, OBV",32,3,0.2,0.001,16,100,adam,14.93213452,6.393795364,0.745881293,39.86577181,,
AAPL,"20MA, 50MA, RSI, ATR, ROC",32,3,0.2,0.001,16,100,adam,7.616368249,3.529985653,0.933886718,73.15436242,,
AAPL,"20MA, 50MA, RSI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,18.01065001,8.552693666,0.630298151,17.04697987,,
AAPL,"20MA, 50MA, RSI, ATR, OBV",32,3,0.2,0.001,16,100,adam,9.031438531,4.268617957,0.907037732,66.44295302,,
AAPL,"20MA, 50MA, RSI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,10.22252056,4.761857476,0.880900803,63.62416107,,
AAPL,"20MA, 50MA, RSI, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.508444983,4.045269116,0.917492536,68.32214765,,
AAPL,"20MA, 50MA, RSI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.178176087,3.965902643,0.923773538,69.53020134,,
AAPL,"20MA, 50MA, MACD, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,6.525514761,3.09331889,0.951468647,77.98657718,,
AAPL,"20MA, 50MA, MACD, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,6.158153859,2.88510124,0.956779089,80.93959732,,
AAPL,"20MA, 50MA, MACD, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,8.075145401,3.625568832,0.925682079,74.63087248,,
AAPL,"20MA, 50MA, MACD, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,6.737497496,3.176486786,0.948264329,78.79194631,,
AAPL,"20MA, 50MA, MACD, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,9.62035167,4.452888755,0.894518877,59.73154362,,
AAPL,"20MA, 50MA, MACD, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,9.633736352,4.322642592,0.894225164,63.75838926,,
AAPL,"20MA, 50MA, MACD, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,6.672112587,3.174695273,0.949263608,80.26845638,,
AAPL,"20MA, 50MA, MACD, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,7.302971016,3.464048037,0.939215618,73.69127517,,
AAPL,"20MA, 50MA, MACD, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,15.97485518,6.88842265,0.70915158,38.25503356,,
AAPL,"20MA, 50MA, MACD, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,7.330156429,3.406744604,0.938762235,75.83892617,,
AAPL,"20MA, 50MA, MACD, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,10.10832773,4.598281715,0.883546786,55.97315436,,
AAPL,"20MA, 50MA, MACD, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,25.239157,11.77504365,0.273990106,12.08053691,,
AAPL,"20MA, 50MA, MACD, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,7.137579762,3.353194783,0.941937625,75.16778523,,
AAPL,"20MA, 50MA, MACD, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,7.946834678,3.51563878,0.928025078,74.22818792,,
AAPL,"20MA, 50MA, MACD, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,8.182337598,3.939660922,0.923695942,70.33557047,,
AAPL,"20MA, 50MA, MACD, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,12.3269885,5.976137058,0.826816373,51.81208054,,
AAPL,"20MA, 50MA, MACD, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,18.0999928,8.385597709,0.626621202,22.81879195,,
AAPL,"20MA, 50MA, MACD, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,6.414416894,2.983455575,0.953107087,78.65771812,,
AAPL,"20MA, 50MA, MACD, CCI, ATR",32,3,0.2,0.001,16,100,adam,7.136310182,3.159283336,0.941958278,77.85234899,,
AAPL,"20MA, 50MA, MACD, CCI, ROC",32,3,0.2,0.001,16,100,adam,10.58690375,5.130727367,0.872258863,59.19463087,,
AAPL,"20MA, 50MA, MACD, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,21.33626729,9.988133488,0.481164438,13.2885906,,
AAPL,"20MA, 50MA, MACD, CCI, OBV",32,3,0.2,0.001,16,100,adam,10.41150781,4.629007573,0.876456441,56.77852349,,
AAPL,"20MA, 50MA, MACD, ATR, ROC",32,3,0.2,0.001,16,100,adam,8.319459386,3.928745619,0.921117065,66.17449664,,
AAPL,"20MA, 50MA, MACD, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.604454446,2.91522981,0.950287369,82.81879195,,
AAPL,"20MA, 50MA, MACD, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.918294881,4.327173432,0.909352359,64.16107383,,
