Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy
JPM,"20MA, MACD, Signal_Line, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,8.346112169,4.466905284,0.953794354,62.01342282
JPM,"20MA, MACD, Signal_Line, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.723192352,4.945767486,0.949524863,58.38926174
JPM,"20MA, MACD, Signal_Line, CCI, ROC",32,3,0.2,0.001,16,100,adam,18.68333117,7.530341447,0.768455092,41.74496644
JPM,"20MA, MACD, Signal_Line, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,18.17982627,8.781443443,0.780766929,23.89261745
JPM,"20MA, MACD, Signal_Line, CCI, OBV",32,3,0.2,0.001,16,100,adam,22.88491082,10.67572754,0.652603803,21.20805369
JPM,"20MA, MACD, Signal_Line, ATR, ROC",32,3,0.2,0.001,16,100,adam,11.59689008,5.048634317,0.91079079,52.61744966
JPM,"20MA, MACD, Signal_Line, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.884753973,3.757747693,0.968558485,72.88590604
JPM,"20MA, MACD, Signal_Line, ATR, OBV",32,3,0.2,0.001,16,100,adam,7.177027352,3.976290535,0.965832295,69.93288591
JPM,"20MA, MACD, Signal_Line, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,23.27133175,11.04598392,0.640772906,22.28187919
JPM,"20MA, MACD, Signal_Line, ROC, OBV",32,3,0.2,0.001,16,100,adam,12.23963918,5.52682302,0.900628043,47.38255034
JPM,"20MA, MACD, Signal_Line, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,5.667489899,3.069669873,0.978693696,81.47651007
JPM,"20MA, MACD, Upper_BB, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,20.21903172,9.494028428,0.728826455,24.69798658
JPM,"20MA, MACD, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,8.586663704,4.251791492,0.951092494,63.62416107
JPM,"20MA, MACD, Upper_BB, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,21.5592237,9.1490389,0.691686282,33.42281879
JPM,"20MA, MACD, Upper_BB, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,18.21905649,8.299930154,0.779819742,28.72483221
JPM,"20MA, MACD, Upper_BB, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,7.207609013,4.019332569,0.965540494,67.91946309
JPM,"20MA, MACD, Upper_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,15.46884709,6.993345384,0.841276035,38.52348993
JPM,"20MA, MACD, Upper_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,17.79999643,7.860877747,0.789832073,36.10738255
JPM,"20MA, MACD, Upper_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,12.44807301,6.361854954,0.897214734,40.53691275
JPM,"20MA, MACD, Upper_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,17.46267842,7.612519972,0.797722152,37.71812081
JPM,"20MA, MACD, Upper_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,20.10446126,8.18689786,0.73189094,37.44966443
JPM,"20MA, MACD, Upper_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.847045494,3.519957529,0.968901959,75.30201342
JPM,"20MA, MACD, Upper_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,6.924476702,3.57756896,0.968194624,73.95973154
JPM,"20MA, MACD, Upper_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,16.48068889,8.504310439,0.819832135,24.16107383
JPM,"20MA, MACD, Upper_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,19.42471472,8.247171196,0.749714374,35.5704698
JPM,"20MA, MACD, Upper_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.39192359,5.134693386,0.913916337,54.76510067
JPM,"20MA, MACD, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,12.42594861,5.493978553,0.897579777,49.79865772
JPM,"20MA, MACD, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,16.3956928,7.963816986,0.821685707,32.08053691
JPM,"20MA, MACD, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,16.91198399,7.563002256,0.810278859,38.52348993
JPM,"20MA, MACD, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,8.420009058,5.053185603,0.952972518,60.93959732
JPM,"20MA, MACD, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,13.21014492,5.712667044,0.884244463,48.99328859
JPM,"20MA, MACD, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.7309717,3.560525202,0.969947394,75.03355705
JPM,"20MA, MACD, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,11.18025773,5.508060493,0.917085547,46.84563758
JPM,"20MA, MACD, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,27.70208909,11.26912325,0.4909603,27.51677852
JPM,"20MA, MACD, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,20.87940382,8.852666466,0.710823632,34.4966443
JPM,"20MA, MACD, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,5.90167901,3.190220515,0.9768965,79.59731544
JPM,"20MA, MACD, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,16.52337438,6.602324573,0.818897645,48.45637584
JPM,"20MA, MACD, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,8.785434948,3.843589574,0.948801982,68.99328859
JPM,"20MA, MACD, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.29842523,4.237685841,0.954320853,66.97986577
JPM,"20MA, MACD, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,11.10798666,5.396353939,0.918154028,49.12751678
JPM,"20MA, MACD, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,15.43058881,6.611202739,0.842060191,43.48993289
JPM,"20MA, MACD, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.799045915,4.151118077,0.948643221,66.17449664
JPM,"20MA, MACD, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,16.22867404,8.117552795,0.825300088,28.99328859
JPM,"20MA, MACD, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,7.070851556,3.710561937,0.96683576,75.03355705
JPM,"20MA, MACD, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,7.522289662,4.217185645,0.962465839,67.91946309
JPM,"20MA, MACD, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,17.1068659,7.223065209,0.805881238,40.80536913
JPM,"20MA, Signal_Line, Upper_BB, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,18.18024158,8.694541948,0.780756912,27.65100671
JPM,"20MA, Signal_Line, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,13.81237847,6.620965353,0.873449592,38.9261745
JPM,"20MA, Signal_Line, Upper_BB, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,19.17262187,7.525204611,0.756168604,45.10067114
JPM,"20MA, Signal_Line, Upper_BB, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,17.35196577,8.025578858,0.800278888,29.79865772
JPM,"20MA, Signal_Line, Upper_BB, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,21.14406005,10.06373959,0.703446279,21.34228188
JPM,"20MA, Signal_Line, Upper_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.270100646,4.609859403,0.95463215,63.22147651
JPM,"20MA, Signal_Line, Upper_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,16.04855669,6.832323989,0.829156456,42.28187919
JPM,"20MA, Signal_Line, Upper_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,18.98884933,8.798071549,0.760820525,28.18791946
JPM,"20MA, Signal_Line, Upper_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,8.529579665,4.661258401,0.951740605,60.80536913
JPM,"20MA, Signal_Line, Upper_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,7.232928669,3.915634325,0.965297962,70.20134228
JPM,"20MA, Signal_Line, Upper_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,7.814296286,3.726780658,0.959495212,73.95973154
JPM,"20MA, Signal_Line, Upper_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,7.464229633,3.949959824,0.96304301,70.06711409
JPM,"20MA, Signal_Line, Upper_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,27.70060667,11.32218152,0.491014779,25.90604027
JPM,"20MA, Signal_Line, Upper_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,19.38403152,8.382240387,0.750761674,33.95973154
JPM,"20MA, Signal_Line, Upper_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,15.56975061,7.7840496,0.839198564,26.30872483
JPM,"20MA, Signal_Line, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.509754985,4.362670165,0.951964676,63.62416107
JPM,"20MA, Signal_Line, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,20.11434574,8.562388736,0.73162724,34.63087248
JPM,"20MA, Signal_Line, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,10.08416752,5.221236684,0.932546154,52.08053691
JPM,"20MA, Signal_Line, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,7.369530067,4.208918618,0.963974817,69.53020134
JPM,"20MA, Signal_Line, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,12.13040212,5.762495929,0.90239389,44.96644295
JPM,"20MA, Signal_Line, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,8.305217525,3.656467964,0.954246046,73.2885906
JPM,"20MA, Signal_Line, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,6.812130197,3.571181001,0.969218308,77.85234899
JPM,"20MA, Signal_Line, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,17.28169849,7.678800108,0.801893165,33.55704698
JPM,"20MA, Signal_Line, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,32.05094381,17.8680474,0.318590386,3.89261745
JPM,"20MA, Signal_Line, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.420116098,4.298905684,0.952971322,63.62416107
JPM,"20MA, Signal_Line, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,6.279672899,3.322308594,0.973842234,78.52348993
JPM,"20MA, Signal_Line, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,6.228206467,3.48539258,0.97426924,76.91275168
JPM,"20MA, Signal_Line, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,10.37811474,5.138539317,0.928556364,57.04697987
JPM,"20MA, Signal_Line, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,27.50023425,11.00037751,0.498351639,30.20134228
JPM,"20MA, Signal_Line, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,10.14654507,4.926641246,0.931709076,55.16778523
JPM,"20MA, Signal_Line, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.32466272,5.228506749,0.914929857,49.53020134
JPM,"20MA, Signal_Line, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,7.317509478,3.422857761,0.964481616,73.2885906
JPM,"20MA, Signal_Line, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.303071986,4.226561282,0.954269682,68.59060403
JPM,"20MA, Signal_Line, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,6.756281327,3.464413157,0.969720963,77.18120805
JPM,"20MA, Signal_Line, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,24.84241438,10.71404117,0.590631695,23.48993289
JPM,"20MA, Upper_BB, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.422174072,3.995743131,0.952948331,72.34899329
JPM,"20MA, Upper_BB, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,27.50746138,11.23097721,0.498087936,27.65100671
JPM,"20MA, Upper_BB, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,13.0723771,6.563673735,0.886646288,35.70469799
JPM,"20MA, Upper_BB, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,14.87568334,6.482765126,0.853215411,43.22147651
JPM,"20MA, Upper_BB, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,15.40697193,6.596934532,0.842543283,43.08724832
JPM,"20MA, Upper_BB, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,10.45292489,5.069778783,0.927522656,50.60402685
JPM,"20MA, Upper_BB, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.361920926,4.745355615,0.953619148,64.02684564
JPM,"20MA, Upper_BB, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,8.321947891,4.176050126,0.954061523,64.83221477
JPM,"20MA, Upper_BB, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,17.47790539,7.687239114,0.797369237,35.97315436
JPM,"20MA, Upper_BB, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.94156494,5.595300707,0.905409156,45.77181208
JPM,"20MA, Upper_BB, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,19.34542514,8.370718192,0.751753481,32.34899329
JPM,"20MA, Upper_BB, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,9.299288998,4.699330935,0.94263776,58.79194631
JPM,"20MA, Upper_BB, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,9.50319207,4.795630385,0.940094648,58.79194631
JPM,"20MA, Upper_BB, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,20.12244776,8.641161053,0.731410997,32.75167785
JPM,"20MA, Upper_BB, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,22.19915357,10.64334237,0.673111651,21.87919463
JPM,"20MA, Upper_BB, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,7.770887839,4.395531875,0.959943971,66.97986577
JPM,"20MA, Upper_BB, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,9.245852895,4.344566589,0.943295103,65.10067114
JPM,"20MA, Upper_BB, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,7.174718407,3.996648105,0.965854275,68.05369128
JPM,"20MA, Upper_BB, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,9.27886655,4.581728192,0.942889433,57.71812081
JPM,"20MA, Upper_BB, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,26.9695264,14.31519181,0.517526737,9.798657718
JPM,"20MA, Lower_BB, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,5.828962956,3.14113591,0.97746232,79.46308725
JPM,"20MA, Lower_BB, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,7.057190828,3.639042503,0.966963781,72.75167785
JPM,"20MA, Lower_BB, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.645158795,4.549416999,0.950423877,64.56375839
JPM,"20MA, Lower_BB, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,15.98479516,7.11142072,0.830511295,37.58389262
JPM,"20MA, Lower_BB, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,9.603682676,4.688672426,0.938821022,57.44966443
JPM,"20MA, Lower_BB, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,7.874037691,4.020539061,0.958873515,68.8590604
JPM,"20MA, Lower_BB, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,6.523559579,3.373762411,0.971770975,78.38926174
JPM,"20MA, Lower_BB, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.732688225,4.021663083,0.949414911,67.24832215
JPM,"20MA, Lower_BB, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,6.964597025,3.509846767,0.967824997,74.09395973
JPM,"20MA, Lower_BB, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.10297221,5.342383512,0.918227906,47.24832215
JPM,"20MA, CCI, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,7.969930113,4.004432256,0.957865714,67.24832215
JPM,"20MA, CCI, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,13.67697774,6.437524205,0.875918541,38.25503356
JPM,"20MA, CCI, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.324443871,4.238224085,0.954033962,61.61073826
JPM,"20MA, CCI, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,25.46180815,11.32021551,0.569963723,19.86577181
JPM,"20MA, ATR, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,10.60074612,5.212325365,0.925458268,47.11409396
JPM,"50MA, 200MA, RSI, MACD, Signal_Line",32,3,0.2,0.001,16,100,adam,16.29867733,7.171903684,0.823789682,38.12080537
JPM,"50MA, 200MA, RSI, MACD, Upper_BB",32,3,0.2,0.001,16,100,adam,26.6992937,10.73582689,0.527146992,34.89932886
JPM,"50MA, 200MA, RSI, MACD, Lower_BB",32,3,0.2,0.001,16,100,adam,10.11157785,5.059800422,0.932178956,51.54362416
JPM,"50MA, 200MA, RSI, MACD, CCI",32,3,0.2,0.001,16,100,adam,27.18575065,12.28775505,0.509759407,17.04697987
JPM,"50MA, 200MA, RSI, MACD, ATR",32,3,0.2,0.001,16,100,adam,7.409057092,3.935369359,0.963587333,72.88590604
JPM,"50MA, 200MA, RSI, MACD, ROC",32,3,0.2,0.001,16,100,adam,26.03384975,10.97939221,0.55042371,29.26174497
JPM,"50MA, 200MA, RSI, MACD, Williams_%R",32,3,0.2,0.001,16,100,adam,14.00009183,6.629343611,0.869986521,41.20805369
JPM,"50MA, 200MA, RSI, MACD, OBV",32,3,0.2,0.001,16,100,adam,11.29615087,4.863885411,0.915357676,58.25503356
JPM,"50MA, 200MA, RSI, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,23.46522976,10.70495158,0.634761767,21.87919463
JPM,"50MA, 200MA, RSI, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,20.74241128,9.430922201,0.714605833,22.68456376
JPM,"50MA, 200MA, RSI, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,32.48951463,13.90093818,0.299814589,20.26845638
JPM,"50MA, 200MA, RSI, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,11.34609326,5.773863058,0.914607583,47.91946309
JPM,"50MA, 200MA, RSI, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,26.52886481,9.625642928,0.533164425,40.13422819
JPM,"50MA, 200MA, RSI, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,12.34805277,5.503740788,0.898859857,53.69127517
JPM,"50MA, 200MA, RSI, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,17.79308437,8.08986212,0.789995265,30.60402685
JPM,"50MA, 200MA, RSI, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,16.48114876,6.739066788,0.81982208,48.05369128
JPM,"50MA, 200MA, RSI, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,26.19225879,11.46036016,0.544935961,20.67114094
JPM,"50MA, 200MA, RSI, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,8.855813429,4.87051641,0.947978421,65.36912752
JPM,"50MA, 200MA, RSI, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,26.5933097,10.9377726,0.530893562,26.57718121
JPM,"50MA, 200MA, RSI, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,17.51086206,7.459464414,0.796604348,44.02684564
JPM,"50MA, 200MA, RSI, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,15.35499714,6.871751304,0.843603838,39.86577181
JPM,"50MA, 200MA, RSI, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,9.451107007,4.139369629,0.940749507,65.36912752
JPM,"50MA, 200MA, RSI, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,10.91090916,4.833983067,0.921032481,60.13422819
JPM,"50MA, 200MA, RSI, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,23.18975027,10.09193532,0.64328715,26.17449664
JPM,"50MA, 200MA, RSI, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,11.85458235,5.733245516,0.90678214,46.44295302
JPM,"50MA, 200MA, RSI, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,10.84833202,5.954506932,0.921935686,50.73825503
JPM,"50MA, 200MA, RSI, CCI, ATR",32,3,0.2,0.001,16,100,adam,16.2145837,6.323897125,0.825603318,50.60402685
JPM,"50MA, 200MA, RSI, CCI, ROC",32,3,0.2,0.001,16,100,adam,28.65505228,13.20527972,0.455335561,15.03355705
JPM,"50MA, 200MA, RSI, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,17.81261913,7.974694221,0.78953389,33.55704698
JPM,"50MA, 200MA, RSI, CCI, OBV",32,3,0.2,0.001,16,100,adam,16.30795814,7.593217433,0.823588949,33.95973154
JPM,"50MA, 200MA, RSI, ATR, ROC",32,3,0.2,0.001,16,100,adam,11.00884852,4.639981917,0.91960845,62.95302013
JPM,"50MA, 200MA, RSI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,8.528537296,4.336650941,0.9517524,67.24832215
JPM,"50MA, 200MA, RSI, ATR, OBV",32,3,0.2,0.001,16,100,adam,14.64217044,6.897065175,0.85778758,34.09395973
JPM,"50MA, 200MA, RSI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,23.19782745,9.9180173,0.643038615,25.63758389
JPM,"50MA, 200MA, RSI, ROC, OBV",32,3,0.2,0.001,16,100,adam,24.22934791,11.89969126,0.610587343,17.71812081
JPM,"50MA, 200MA, RSI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,13.37361478,6.079063908,0.881361887,43.3557047
JPM,"50MA, 200MA, MACD, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,6.9717458,3.520916108,0.967758911,73.82550336
JPM,"50MA, 200MA, MACD, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,12.94307013,6.139842524,0.888877701,40.26845638
JPM,"50MA, 200MA, MACD, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,17.75107547,7.762798502,0.790985723,35.97315436
JPM,"50MA, 200MA, MACD, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,11.09451206,5.159322458,0.918352475,51.1409396
JPM,"50MA, 200MA, MACD, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,15.08907003,7.794540512,0.848974056,31.54362416
JPM,"50MA, 200MA, MACD, Signal_Line, Williams_%R",32,3,0.2,0.001,16,100,adam,17.21782806,7.885015382,0.803354803,30.46979866
JPM,"50MA, 200MA, MACD, Signal_Line, OBV",32,3,0.2,0.001,16,100,adam,10.75046994,4.905038898,0.923337759,50.87248322
JPM,"50MA, 200MA, MACD, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,17.09549578,7.680414346,0.806139195,36.10738255
JPM,"50MA, 200MA, MACD, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,22.34774682,10.02223191,0.668720856,26.97986577
JPM,"50MA, 200MA, MACD, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,6.532421293,3.684188171,0.971694229,71.81208054
JPM,"50MA, 200MA, MACD, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,11.56348071,5.315174211,0.911304054,49.12751678
JPM,"50MA, 200MA, MACD, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,24.61323242,10.42872706,0.598150052,30.87248322
JPM,"50MA, 200MA, MACD, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,14.99484113,6.908178695,0.850854433,36.6442953
JPM,"50MA, 200MA, MACD, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,26.32438751,11.71189591,0.540333175,20.67114094
JPM,"50MA, 200MA, MACD, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,16.25410152,8.380831613,0.824752211,35.5704698
JPM,"50MA, 200MA, MACD, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,11.29047425,4.950112207,0.915442725,52.48322148
JPM,"50MA, 200MA, MACD, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,16.60704955,7.518764753,0.817058779,37.58389262
JPM,"50MA, 200MA, MACD, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,8.525095201,4.442330859,0.951791337,60.40268456
JPM,"50MA, 200MA, MACD, CCI, ATR",32,3,0.2,0.001,16,100,adam,8.696290717,4.431443453,0.949835705,58.38926174
JPM,"50MA, 200MA, MACD, CCI, ROC",32,3,0.2,0.001,16,100,adam,15.9442918,6.739720778,0.831369131,43.89261745
JPM,"50MA, 200MA, MACD, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,21.16271587,9.396112398,0.702922738,34.76510067
JPM,"50MA, 200MA, MACD, CCI, OBV",32,3,0.2,0.001,16,100,adam,13.52316845,5.970087548,0.878693652,46.04026846
JPM,"50MA, 200MA, MACD, ATR, ROC",32,3,0.2,0.001,16,100,adam,9.795081994,4.875044491,0.936358155,56.10738255
JPM,"50MA, 200MA, MACD, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,12.03527612,5.943230721,0.903918732,42.68456376
JPM,"50MA, 200MA, MACD, ATR, OBV",32,3,0.2,0.001,16,100,adam,10.19414225,6.026489335,0.931066871,56.24161074
JPM,"50MA, 200MA, MACD, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,25.68360481,11.63282478,0.562439038,22.68456376
JPM,"50MA, 200MA, MACD, ROC, OBV",32,3,0.2,0.001,16,100,adam,6.594797076,3.401894761,0.971151085,80.67114094
JPM,"50MA, 200MA, MACD, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,11.97874772,5.427038547,0.904819179,53.2885906
JPM,"50MA, 200MA, Signal_Line, Upper_BB, Lower_BB",32,3,0.2,0.001,16,100,adam,8.100130544,4.305389721,0.956477819,63.75838926
JPM,"50MA, 200MA, Signal_Line, Upper_BB, CCI",32,3,0.2,0.001,16,100,adam,33.11774211,15.40702126,0.272474784,10.46979866
JPM,"50MA, 200MA, Signal_Line, Upper_BB, ATR",32,3,0.2,0.001,16,100,adam,7.390437369,4.197902992,0.96377012,65.36912752
JPM,"50MA, 200MA, Signal_Line, Upper_BB, ROC",32,3,0.2,0.001,16,100,adam,20.14192932,9.718335864,0.730890675,21.34228188
JPM,"50MA, 200MA, Signal_Line, Upper_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,17.5918206,7.926323232,0.794719269,32.48322148
JPM,"50MA, 200MA, Signal_Line, Upper_BB, OBV",32,3,0.2,0.001,16,100,adam,14.7164314,6.690959987,0.856341399,40.67114094
JPM,"50MA, 200MA, Signal_Line, Lower_BB, CCI",32,3,0.2,0.001,16,100,adam,17.45549899,7.733026308,0.797888443,33.69127517
JPM,"50MA, 200MA, Signal_Line, Lower_BB, ATR",32,3,0.2,0.001,16,100,adam,8.345440429,4.311562549,0.953801792,65.63758389
JPM,"50MA, 200MA, Signal_Line, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,17.86769263,7.326704821,0.788230429,40.93959732
JPM,"50MA, 200MA, Signal_Line, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,21.57998175,9.411690094,0.691092283,26.17449664
JPM,"50MA, 200MA, Signal_Line, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,9.274239752,4.569372789,0.942946374,57.04697987
